ID	DOCULECT	CONCEPT	IPA
3840	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	full	noxnaq
3841	TZUTUJIL_SAN_JUAN_LA_LAGUNA	full	noxnaq
3842	POQOMCHI_WESTERN	full	nuxunaq
3843	POCOMAM_EASTERN	full	nuaxinaq
3844	USPANTEKO	full	nosalik
3845	EASTERN_KEKCHI_CAHABON	full	nuxinaq
3846	ZINACANTAN_TZOTZIL	full	noh
3847	TZELTAL_BACHAJON	full	butʼul
3848	CHOL_TUMBALA	full	butʼul
3849	CHONTAL_TABASCO	full	tulu
3850	CHORTI	full	butʼur
3851	ITZAJ	full	t͡ʃʼeʔeh
3852	MOPAN	full	tudʼaʔan
3853	MAYA_YUCATAN	full	t͡ʃup
3854	LACANDON	full	nah
3855	HUASTEC	new	it
3856	CHICOMUCELTEC	new	awel
3857	TOJOLABAL	new	axkʼat͡ʃ
3858	CHUJ	new	akʼ
3859	MOCHO	new	akʼ
3860	JACALTEC	new	akʼ
3861	QANJOBAL_SANTA_EULALIA	new	akʼ
3862	ACATECO_SAN_MIGUEL_ACATAN	new	akʼ
3863	IXIL_CHAJUL	new	akʼ
3864	AGUACATEC	new	akʼax
3865	TECO_TECTITAN	new	akʼax
3866	MAM_NORTHERN	new	akʼax
3867	SIPAKAPENSE	new	kʼakʼ
3868	SACAPULTECO_SACAPULAS_CENTRO	new	kʼaʔakʼ
3869	CENTRAL_QUICHE	new	kʼakʼ
3870	TZUTUJIL_SAN_JUAN_LA_LAGUNA	new	kʼakʼa
3871	POQOMCHI_WESTERN	new	akʼ
3872	POCOMAM_EASTERN	new	okʼ
3873	USPANTEKO	new	akʼ
3874	EASTERN_KEKCHI_CAHABON	new	akʼ
3875	ZINACANTAN_TZOTZIL	new	at͡ʃʼ
3876	TZELTAL_BACHAJON	new	at͡ʃʼ
3877	CHOL_TUMBALA	new	t͡sihib
3878	CHONTAL_TABASCO	new	t͡sihib
3879	CHORTI	new	tapop
3880	ITZAJ	new	kuʃul
3881	MOPAN	new	tumulben
3882	MAYA_YUCATAN	new	tumbʼen
3883	LACANDON	new	rikʼben
3884	HUASTEC	good	alwaʔ
3885	CHICOMUCELTEC	good	tahelatnik
3886	TOJOLABAL	good	lek
3887	CHUJ	good	wat͡ʃʼ
3888	JACALTEC	good	kʼul
3889	QANJOBAL_SANTA_EULALIA	good	wacʼ
3890	ACATECO_SAN_MIGUEL_ACATAN	good	wacʼ
3891	IXIL_CHAJUL	good	bʼan
3892	AGUACATEC	good	balax_eʔ
3893	TECO_TECTITAN	good	bʼan
3894	MAM_NORTHERN	good	ban_ke
3895	SIPAKAPENSE	good	ut͡s
3896	SACAPULTECO_SACAPULAS_CENTRO	good	ot͡s
3897	CENTRAL_QUICHE	good	ut͡s
3898	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	good	ut͡s
3899	TZUTUJIL_SAN_JUAN_LA_LAGUNA	good	ut͡s
3900	POQOMCHI_WESTERN	good	atobʼ
3901	POCOMAM_EASTERN	good	no_waxal
3902	USPANTEKO	good	t͡si
3903	EASTERN_KEKCHI_CAHABON	good	us
3904	ZINACANTAN_TZOTZIL	good	ut͡s
3905	TZELTAL_BACHAJON	good	lek
3906	CHOL_TUMBALA	good	ut͡s
3907	CHONTAL_TABASCO	good	ut͡s
3908	CHORTI	good	imbut͡sop
3909	ITZAJ	good	ki
3910	MOPAN	good	kiʔ
3911	MAYA_YUCATAN	good	ut͡s
3912	LACANDON	good	t͡ʃoj
3913	HUASTEC	round	kʷet͡ʃot͡ʃol
3914	TOJOLABAL	round	setan
3915	CHUJ	round	pilan
3916	MOCHO	round	set
3917	JACALTEC	round	pet
3918	QANJOBAL_SANTA_EULALIA	round	kʼolan
3919	ACATECO_SAN_MIGUEL_ACATAN	round	kʼolan
3920	IXIL_CHAJUL	round	uckin
3921	AGUACATEC	round	toloʃ
3922	TECO_TECTITAN	round	ʃtoloʔ
3923	MAM_NORTHERN	round	tulin_tix
3924	SIPAKAPENSE	round	bʼolbʼik
3925	SACAPULTECO_SACAPULAS_CENTRO	round	bʼalabʼek
3926	CENTRAL_QUICHE	round	kʼolokʼik
3927	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	round	kʼolkʼik
3928	TZUTUJIL_SAN_JUAN_LA_LAGUNA	round	kʼolkʼik
3929	POQOMCHI_WESTERN	round	tolotik
3930	POCOMAM_EASTERN	round	kʼolokʼi
3931	USPANTEKO	round	kʼolkʼik
3932	EASTERN_KEKCHI_CAHABON	round	tʼortʼoh
3933	TZELTAL_BACHAJON	round	nolol
3934	CHOL_TUMBALA	round	pet͡sel
3935	CHONTAL_TABASCO	round	wolo
3936	CHORTI	round	ɡororoh
3937	ITZAJ	round	wol
3938	MOPAN	round	kulul
3939	MAYA_YUCATAN	round	wolis
3940	LACANDON	round	rekan
3941	HUASTEC	dry	wajenek
3942	CHICOMUCELTEC	dry	wajnek
3943	TOJOLABAL	dry	takin
3944	CHUJ	dry	takin
3945	JACALTEC	dry	tax
3946	QANJOBAL_SANTA_EULALIA	dry	taqin
3947	ACATECO_SAN_MIGUEL_ACATAN	dry	taxin
3948	IXIL_CHAJUL	dry	t͡saqa
3949	AGUACATEC	dry	sqex
3950	TECO_TECTITAN	dry	kʼikʼox
3951	MAM_NORTHERN	dry	t͡sqix
3952	SIPAKAPENSE	dry	t͡ʃqix
3953	SACAPULTECO_SACAPULAS_CENTRO	dry	t͡ʃaqex
3954	CENTRAL_QUICHE	dry	t͡ʃəqix
3955	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	dry	t͡ʃaqix
3956	TZUTUJIL_SAN_JUAN_LA_LAGUNA	dry	t͡ʃaqix
3957	POQOMCHI_WESTERN	dry	t͡ʃiqix
3958	POCOMAM_EASTERN	dry	t͡ʃiqix
3959	USPANTEKO	dry	t͡ʃaqex
3960	EASTERN_KEKCHI_CAHABON	dry	t͡ʃaqih
3961	ZINACANTAN_TZOTZIL	dry	takin
3962	TZELTAL_BACHAJON	dry	takin
3963	CHOL_TUMBALA	dry	təkin
3964	CHONTAL_TABASCO	dry	tikin
3965	CHORTI	dry	takin
3966	ITZAJ	dry	tikin
3967	MOPAN	dry	tikin
3968	MAYA_YUCATAN	dry	tikin
3969	LACANDON	dry	tikin
3970	HUASTEC	name	bih
3971	CHICOMUCELTEC	name	tonakawih
3972	TOJOLABAL	name	bʼiʔil
3973	CHUJ	name	bi
3974	MOCHO	name	bih
3975	JACALTEC	name	bi
3976	QANJOBAL_SANTA_EULALIA	name	bʼi
3977	ACATECO_SAN_MIGUEL_ACATAN	name	bʼi
3978	IXIL_CHAJUL	name	bʼih
3979	AGUACATEC	name	biʔ
3980	TECO_TECTITAN	name	bʼi
3981	MAM_NORTHERN	name	tbi
3982	SIPAKAPENSE	name	bʼiʔ
3983	SACAPULTECO_SACAPULAS_CENTRO	name	bʼeʔ
3984	CENTRAL_QUICHE	name	bʼiʔ
3985	SOUTHERN_CAKCHIQUEL_SAN_ANDRES_ITZAPA	name	bʼiʔ
3986	TZUTUJIL_SAN_JUAN_LA_LAGUNA	name	bʼiʔ
3987	POQOMCHI_WESTERN	name	bʼinal
3988	POCOMAM_EASTERN	name	wʼih
3989	USPANTEKO	name	bʼix
3990	EASTERN_KEKCHI_CAHABON	name	kʼabʼaʔ
3991	ZINACANTAN_TZOTZIL	name	bil
3992	TZELTAL_BACHAJON	name	bihilil
3993	CHOL_TUMBALA	name	kʼabaʔ
3994	CHONTAL_TABASCO	name	kʼabaʔ
3995	CHORTI	name	ukʼaba
3996	ITZAJ	name	kʼabaʔ
3997	MOPAN	name	kʼabʼaʔ
3998	MAYA_YUCATAN	name	kʼabʼaʔ
3999	LACANDON	name	kʼabaʔ
